ticker;price;p_e;p_b;dividend_yield;roe;roa;net_margin;debt_equity;revenue;net_income;volume;sector;industry;market_cap;eps;total_assets;total_equity;bvps;ebitda;valuation_graham;valuation_bazin;valuation_dcf;magic_roc;magic_yield;target_price;upside;category;roc_rank;yield_rank;magic_score;expected_return
RAIL3;14.36;25.642857;1.9179912;76.0;7.3340000000000005;6.958;7.344;2.05617;14163329024.0;1040177984.0;13359213.0;Industrials;Railroads;26647644160.0;0.56;0;0;7.487;7542864896.0;9.712682430719127;181.89333333333332;8.098786583908202;0;0.28305935229060036;8.905734507313664;-37.98235022762072;SMALL_CAP;44.5;28.0;72.5;-12.796425241934978
IRBR3;52.5;12.237762;0.8111741;302.0;6.737;2.095;6.882000000000001;0.04965;5091915776.0;350412992.0;717684.0;Financial Services;Insurance - Reinsurance;4261361920.0;4.29;0;0;64.721;522976000.0;79.03919613078058;2642.5000000000005;62.042490080296766;0;0.12272508409705787;70.54084310553867;34.363510677216524;SMALL_CAP;44.5;67.0;111.5;-12.846398577970747
CURY3;31.88;10.697987;7.3728027;1432.0;73.68900000000001;16.124001;18.858999;0.7137600000000001;5795824128.0;1093036032.0;4305908.0;Real Estate;Real Estate - Development;9820556288.0;2.98;0;0;4.324;1462252544.0;17.027160655846295;7608.693333333334;43.0971143215115;0;0.14889711958443388;30.062137488678896;-5.702203611421275;SMALL_CAP;44.5;63.0;107.5;-12.887547735796742
YDUQ3;9.7;22.045454;0.8472355;1191.0;3.8120000000000003;7.052;2.1389998;1.77761;5543405056.0;118591000.0;4727855.0;Consumer Defensive;Education & Training Services;2523798528.0;0.44;0;0;11.449;1371264000.0;10.646365577040834;1925.4499999999998;6.363332315927872;0;0.5433333860792235;8.504848946484353;-12.321144881604607;SMALL_CAP;44.5;14.0;58.5;-12.94964655455799
CAML3;5.8;14.146342;0.6560344;740.0;4.587;3.5680000000000005;1.3350001;1.74785;11115002880.0;148368992.0;1023996.0;Consumer Defensive;Packaged Foods;1978213248.0;0.41;0;0;8.841;910483968.0;9.030959251375238;715.3333333333334;5.92946874893279;0;0.4602557226429008;7.480214000154014;28.969206899207144;SMALL_CAP;44.5;19.0;63.5;-12.99905507402857
ROMI3;6.53;7.77381;0.489799;1088.0;6.368;1.584;6.078;0.7565000000000001;1274588032.0;77468000.0;298893.0;Industrials;Industrial Distribution;608405056.0;0.84;0;0;13.332;134220992.0;15.873714121150098;1184.1066666666668;12.148179875862303;0;0.22061123699800417;14.0109469985062;114.56274117161102;SMALL_CAP;44.5;35.0;79.5;-13.11084349535574
SBSP3;29.1;11.456694;2.3350987;59.0;21.233;8.1099994;22.026;1.17841;39630692352.0;8728997888.0;16827553.0;Utilities;Utilities - Regulated Water;102045941760.0;2.54;0;0;12.462;15195776000.0;26.68713735116601;286.15000000000003;36.733782005583635;0;0.14891112510616708;31.710459678374825;8.970651815721054;SMALL_CAP;44.5;62.0;106.5;-14.52931100068803
UNIP6;60.8;19.42492;3.7623763;1688.0;20.807000000000002;6.295000000000001;9.5010005;1.94213;5142675968.0;488622016.0;342163.0;Basic Materials;Chemicals;6786626560.0;3.13;0;0;16.16;1036686976.0;33.73526344939372;17105.066666666666;45.266432156486914;0;0.15275438641492012;39.500847802940314;-35.03150032411132;SMALL_CAP;44.5;58.0;102.5;-14.71495672873616
KEPL3;7.16;8.423529;1.5674256;765.0;19.634001;7.2379999999999995;10.188;0.4244;1451128960.0;147846000.0;2361441.0;Industrials;Farm & Heavy Construction Machinery;1241056000.0;0.85;0;0;4.568;198270000.0;9.346817640245261;912.9000000000001;12.292801064860662;0;0.15975910837222496;10.819809352552962;51.11465576191287;SMALL_CAP;44.5;55.0;99.5;-15.084190691183496
DIRR3;13.56;8.528302;3.6718116;2059.0;42.945;5.535;18.163999999999998;1.2404600000000001;4613403136.0;837985984.0;8063091.0;Real Estate;Real Estate - Development;7052907008.0;1.59;0;0;3.693;1164189952.0;11.494219199232282;4653.34;22.994769050739365;0;0.16506526325662282;17.244494124985824;27.171785582491314;SMALL_CAP;44.5;51.0;95.5;-15.234360854177117
MYPK3;9.1;14.918033;0.33256587;981.0;4.679;3.879;0.6;1.24884;15235819520.0;91411000.0;1314337.0;Consumer Cyclical;Auto Parts;1362904960.0;0.61;0;0;27.363;1465036032.0;19.379297587890022;1487.8500000000001;8.821892528900005;0;1.0749363125070732;14.100595058395013;54.95159404829686;SMALL_CAP;44.5;6.0;50.5;-15.973227739283725
KLBN11;16.55;25.037819;2.247725;994.0;5.465;2.4449999;2.27;2.26887;20784930816.0;471836992.0;5389354.0;Basic Materials;Paper & Paper Products;117605310464.0;0.661;0;0;7.363;6832913920.0;10.464521847652668;2741.7833333333333;9.559460592791647;0;0.0581003858842889;10.011991220222157;-39.50458477207156;SMALL_CAP;44.5;73.0;117.5;-16.279349858899963
KLBN4;3.31;41.375;0.51501477;992.0;5.465;2.4449999;2.27;2.26887;20784930816.0;471836992.0;5152962.0;Basic Materials;Paper & Paper Products;20334157824.0;0.08;0;0;6.427;6832913920.0;3.401264470752017;547.2533333333333;1.1569695119868861;0;0.3360313212448488;2.2791169913694516;-31.144501771315667;SMALL_CAP;44.5;27.0;71.5;-16.955649069049187
VAMO3;3.37;11.620689;1.4024135;430.99999999999994;12.076;7.228999999999999;5.088;6.4676800000000005;6043985920.0;307510016.0;17286576.0;Industrials;Rental & Leasing Services;4117556224.0;0.29;0;0;2.403;3689299968.0;3.959744309927094;242.07833333333332;4.194014480952461;0;0.8959926148661134;4.076879395439778;20.97564971631387;SMALL_CAP;44.5;8.0;52.5;-17.837559560123797
CYRE3;22.67;5.037778;0.9300894;1788.0;21.141;3.6830000000000003;20.761;0.73709;9517300736.0;1975900032.0;7015406.0;Consumer Cyclical;Residential Construction;8305082880.0;4.5;0;0;24.374;1519001984.0;49.677635813311404;6755.660000000001;65.07953504926235;0;0.1829002799789037;57.37858543128688;153.10359696200652;SMALL_CAP;44.5;47.0;91.5;-18.76671644847148
